year;kraj;okres;mesto;suma_spolu;suma_na_obyvatela;pocet;priemerna_suma;strana
2017;Prešovský kraj;Prešov;Žehňa;454059.45;420.815060240964;10;45405.945;dodavatel
2017;Prešovský kraj;Prešov;Žipov;655289.85;2307.35862676056;14;46806.4178571429;dodavatel
2017;Prešovský kraj;Prešov;Župčany;7870.45;5.4542273042273;4;1967.6125;dodavatel
2017;Prešovský kraj;Sabinov;Bajerovce;51748.37;173.071471571906;8;6468.54625;dodavatel
2017;Prešovský kraj;Sabinov;Bodovce;40821.65;123.328247734139;2;20410.825;dodavatel
2017;Prešovský kraj;Sabinov;Červená Voda;34463.1;71.2047520661157;3;11487.7;dodavatel
2017;Prešovský kraj;Sabinov;Ďačov;69494.66;92.5361651131824;28;2481.95214285714;dodavatel
2017;Prešovský kraj;Sabinov;Daletice;1878.48;19.3657731958763;1;1878.48;dodavatel
2017;Prešovský kraj;Sabinov;Drienica;6504.01;8.90960273972603;6;1084.00166666667;dodavatel
2017;Prešovský kraj;Sabinov;Dubovica;645224.85;430.43685790527;10;64522.485;dodavatel
2017;Prešovský kraj;Sabinov;Hanigovce;3816.06;28.6921804511278;2;1908.03;dodavatel
2017;Prešovský kraj;Sabinov;Hubošovce;15736.21;31.5354909819639;2;7868.105;dodavatel
2017;Prešovský kraj;Sabinov;Jakovany;13895.6;40.5119533527697;3;4631.86666666667;dodavatel
2017;Prešovský kraj;Sabinov;Jarovnice;907499.25;152.906360572873;29;31293.0775862069;dodavatel
2017;Prešovský kraj;Sabinov;Kamenica;558670.53;305.785730706076;36;15518.6258333333;dodavatel
2017;Prešovský kraj;Sabinov;Krivany;160785.13;130.507410714286;20;8039.2565;dodavatel
2017;Prešovský kraj;Sabinov;Lipany;1405916.19;219.229095587089;96;14644.9603125;dodavatel
2017;Prešovský kraj;Sabinov;Ľutina;37388.95;80.5796336206896;7;5341.27857142857;dodavatel
2017;Prešovský kraj;Sabinov;Milpoš;11368.09;16.4278757225434;2;5684.045;dodavatel
2017;Prešovský kraj;Sabinov;Nižný Slavkov;437153.24;535.071285189718;9;48572.5822222222;dodavatel
2017;Prešovský kraj;Sabinov;Olejníkov;119322.44;268.140314606742;8;14915.305;dodavatel
2017;Prešovský kraj;Sabinov;Oľšov;6603.8;16.5508771929825;2;3301.9;dodavatel
2017;Prešovský kraj;Sabinov;Poloma;425278.52;451.463397027601;14;30377.0371428571;dodavatel
2017;Prešovský kraj;Sabinov;Ratvaj;1824.19;12.5806206896552;1;1824.19;dodavatel
2017;Prešovský kraj;Sabinov;Ražňany;1094882.56;732.85311914324;35;31282.3588571429;dodavatel
2017;Prešovský kraj;Sabinov;Rožkovany;189111.34;141.444532535527;17;11124.1964705882;dodavatel
2017;Prešovský kraj;Sabinov;Sabinov;14749145.5;1159.79755445467;399;36965.2769423559;dodavatel
2017;Prešovský kraj;Sabinov;Šarišské Sokolovce;1604899.61;2907.42682971014;7;229271.372857143;dodavatel
2017;Prešovský kraj;Sabinov;Torysa;211624.53;138.588428290766;20;10581.2265;dodavatel
2017;Prešovský kraj;Sabinov;Uzovce;614039.51;1180.84521153846;46;13348.685;dodavatel
2017;Prešovský kraj;Sabinov;Uzovské Pekľany;26093.36;64.428049382716;5;5218.672;dodavatel
2017;Prešovský kraj;Sabinov;Uzovský Šalgov;40584.25;67.1924668874172;7;5797.75;dodavatel
2017;Prešovský kraj;Snina;Brezovec;6202.47;131.967446808511;3;2067.49;dodavatel
2017;Prešovský kraj;Snina;Čukalovce;13149.36;79.2130120481928;2;6574.68;dodavatel
2017;Prešovský kraj;Snina;Dlhé nad Cirochou;179577.04;88.9876313181368;12;14964.7533333333;dodavatel
2017;Prešovský kraj;Snina;Hostovice;8652.51;28.6506953642384;2;4326.255;dodavatel
2017;Prešovský kraj;Snina;Kalná Roztoka;0;0;3;0;dodavatel
2017;Prešovský kraj;Snina;Kolonica;59422.4;100.71593220339;14;4244.45714285714;dodavatel
2017;Prešovský kraj;Snina;Ladomirov;433552.15;1430.86518151815;23;18850.0934782609;dodavatel
2017;Prešovský kraj;Snina;Nová Sedlica;23998.8;81.9071672354949;2;11999.4;dodavatel
2017;Prešovský kraj;Snina;Osadné;10345.69;57.1585082872928;2;5172.845;dodavatel
2017;Prešovský kraj;Snina;Parihuzovce;20;0.625;1;20;dodavatel
2017;Prešovský kraj;Snina;Pčoliné;9960.63;17.2031606217617;6;1660.105;dodavatel
2017;Prešovský kraj;Snina;Pichne;449200.99;792.241604938272;2;224600.495;dodavatel
2017;Prešovský kraj;Snina;Runina;2773;36.9733333333333;2;1386.5;dodavatel
2017;Prešovský kraj;Snina;Snina;6219966.95;308.315998314662;394;15786.7181472081;dodavatel
2017;Prešovský kraj;Snina;Stakčín;291384.79;118.835558727569;20;14569.2395;dodavatel
2017;Prešovský kraj;Snina;Strihovce;0;0;3;0;dodavatel
2017;Prešovský kraj;Snina;Šmigovec;0;0;1;0;dodavatel
2017;Prešovský kraj;Snina;Topoľa;4391.43;27.6190566037736;2;2195.715;dodavatel
2017;Prešovský kraj;Snina;Ubľa;118512.63;148.885213567839;7;16930.3757142857;dodavatel
2017;Prešovský kraj;Snina;Ulič;128992.06;140.821026200873;91;1417.49516483516;dodavatel
2017;Prešovský kraj;Snina;Zboj;10259;29.0623229461756;4;2564.75;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Čirč;136244.74;108.908665067946;14;9731.76714285714;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Ďurková;5008.84;20.7835684647303;4;1252.21;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Forbasy;52732.69;124.663569739953;18;2929.59388888889;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Hajtovka;5629.07;75.0542666666666;2;2814.535;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Haligovce;8098.13;12.4778582434515;5;1619.626;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Hniezdne;93336.17;64.5925051903114;23;4058.09434782609;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Hraničné;6770.21;35.8212169312169;7;967.172857142857;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Hromoš;22538.08;43.9338791423002;11;2048.91636363636;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Chmeľnica;1241090.82;1282.11861570248;82;15135.253902439;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Jakubany;390228.61;144.10214549483;33;11825.1093939394;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Jarabina;511080.15;563.484178610805;32;15971.2546875;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Kolačkov;298168.2;234.040973312402;19;15693.0631578947;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Kyjov;242987.15;320.563522427441;8;30373.39375;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Legnava;508959.48;4206.27669421488;4;127239.87;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Lesnica;18887.58;37.4753571428571;3;6295.86;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Litmanová;8775.42;13.776169544741;2;4387.71;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Lomnička;13379.5;4.56638225255973;3;4459.83333333333;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Ľubotín;172992.56;125.630036310821;28;6178.30571428571;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Malý Lipník;157053.25;344.415021929825;12;13087.7708333333;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Nižné Ružbachy;123750.49;194.270784929356;7;17678.6414285714;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Nová Ľubovňa;342094.52;116.398271520925;65;5262.99261538462;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Orlov;86237.83;131.862125382263;29;2973.71827586207;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Plaveč;19040.41;10.3312045577862;12;1586.70083333333;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Plavnica;202482.05;125.687181874612;36;5624.50138888889;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Podolínec;563799.88;176.739774294671;25;22551.9952;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Stará Ľubovňa;2495258.08;152.643181011806;313;7972.07054313099;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Starina;3333.12;81.2956097560976;1;3333.12;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Stráňany;0;0;1;0;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Sulín;9191.2;25.8907042253521;4;2297.8;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Šambron;14587.07;36.1962034739454;5;2917.414;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Šarišské Jastrabie;577595.49;435.592375565611;11;52508.6809090909;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Údol;105456.13;259.744162561576;12;8788.01083333333;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Veľká Lesná;3346.02;6.95638253638254;7;478.002857142857;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Vislanka;263865.7;1010.97969348659;5;52773.14;dodavatel
2017;Prešovský kraj;Stará Ľubovňa;Vyšné Ružbachy;172431.07;123.695172166428;23;7497.00304347826;dodavatel
2017;Prešovský kraj;Stropkov;Baňa;2875070.19;16243.3344067797;72;39931.5304166667;dodavatel
2017;Prešovský kraj;Stropkov;Breznica;322257.415;409.475749682338;35;9207.35471428571;dodavatel
2017;Prešovský kraj;Stropkov;Brusnica;2160;5.21739130434783;1;2160;dodavatel
2017;Prešovský kraj;Stropkov;Bukovce;383875.25;722.928907721281;12;31989.6041666667;dodavatel
2017;Prešovský kraj;Stropkov;Duplín;577628.94;1166.92715151515;5;115525.788;dodavatel
2017;Prešovský kraj;Stropkov;Havaj;58266.21;144.223292079208;4;14566.5525;dodavatel
2017;Prešovský kraj;Stropkov;Chotča;7337.82;12.6951903114187;5;1467.564;dodavatel
2017;Prešovský kraj;Stropkov;Kolbovce;1017598.29;5139.3853030303;8;127199.78625;dodavatel
2017;Prešovský kraj;Stropkov;Kručov;422778.29;1887.40308035714;37;11426.4402702703;dodavatel
2017;Prešovský kraj;Stropkov;Krušinec;132480;501.818181818182;2;66240;dodavatel
2017;Prešovský kraj;Stropkov;Lomné;163950.93;628.164482758621;5;32790.186;dodavatel
2017;Prešovský kraj;Stropkov;Makovce;3726.96;21.2969142857143;2;1863.48;dodavatel
2017;Prešovský kraj;Stropkov;Miková;15930.12;105.497483443709;3;5310.04;dodavatel
2017;Prešovský kraj;Stropkov;Miňovce;0;0;2;0;dodavatel
2017;Prešovský kraj;Stropkov;Nižná Olšava;125220;313.05;5;25044;dodavatel
2017;Prešovský kraj;Stropkov;Potôčky;100;1.63934426229508;3;33.3333333333333;dodavatel
2017;Prešovský kraj;Stropkov;Staškovce;14366.25;55.8998054474708;7;2052.32142857143;dodavatel
2017;Prešovský kraj;Stropkov;Stropkov;2715421.99;253.469802109586;280;9697.93567857143;dodavatel
2017;Prešovský kraj;Stropkov;Šandal;0;0;5;0;dodavatel
2017;Prešovský kraj;Stropkov;Tisinec;1176981.11;3081.10238219895;3;392327.036666667;dodavatel
2017;Prešovský kraj;Stropkov;Tokajík;191.43;1.82314285714286;1;191.43;dodavatel
2017;Prešovský kraj;Stropkov;Varechovce;2501.21;14.6269590643275;2;1250.605;dodavatel
2017;Prešovský kraj;Stropkov;Veľkrop;247.05;1.11283783783784;1;247.05;dodavatel
2017;Prešovský kraj;Stropkov;Vladiča;3511.08;59.5098305084746;2;1755.54;dodavatel
2017;Prešovský kraj;Stropkov;Vojtovce;2755;25.5092592592593;2;1377.5;dodavatel
2017;Prešovský kraj;Stropkov;Vyšná Olšava;428917.62;673.340062794348;1;428917.62;dodavatel
2017;Prešovský kraj;Svidník;Belejovce;371.8;16.9;1;371.8;dodavatel
2017;Prešovský kraj;Svidník;Beňadikovce;27541.08;122.95125;9;3060.12;dodavatel
2017;Prešovský kraj;Svidník;Bodružal;7164.06;115.54935483871;4;1791.015;dodavatel
2017;Prešovský kraj;Svidník;Cernina;246549.99;419.302704081633;18;13697.2216666667;dodavatel
2017;Prešovský kraj;Svidník;Cigla;6811.82;68.8062626262626;1;6811.82;dodavatel
2017;Prešovský kraj;Svidník;Dlhoňa;123273.19;1761.04557142857;5;24654.638;dodavatel
2017;Prešovský kraj;Svidník;Dobroslava;10800;360;3;3600;dodavatel
2017;Prešovský kraj;Svidník;Dukovce;21213.56;80.3543939393939;8;2651.695;dodavatel
2017;Prešovský kraj;Svidník;Fijaš;57.78;0.41568345323741;3;19.26;dodavatel
2017;Prešovský kraj;Svidník;Giraltovce;1956714.7;471.952411963338;156;12543.0429487179;dodavatel
2017;Prešovský kraj;Svidník;Havranec;5005.01;385.000769230769;3;1668.33666666667;dodavatel
2017;Prešovský kraj;Svidník;Hunkovce;51547.97;154.335239520958;9;5727.55222222222;dodavatel
2017;Prešovský kraj;Svidník;Kalnište;314.26;0.573467153284672;3;104.753333333333;dodavatel
2017;Prešovský kraj;Svidník;Kapišová;28721.67;69.0424759615385;9;3191.29666666667;dodavatel
2017;Prešovský kraj;Svidník;Kečkovce;21333.89;87.7937860082305;6;3555.64833333333;dodavatel
2017;Prešovský kraj;Svidník;Kobylnice;2929.5;29.5909090909091;3;976.5;dodavatel
2017;Prešovský kraj;Svidník;Korejovce;3205.26;47.8397014925373;2;1602.63;dodavatel
2017;Prešovský kraj;Svidník;Kračúnovce;1010.69;0.831843621399177;13;77.7453846153846;dodavatel
2017;Prešovský kraj;Svidník;Krajná Poľana;110581.22;536.802038834951;12;9215.10166666667;dodavatel
2017;Prešovský kraj;Svidník;Krajná Porúbka;10778.35;199.599074074074;5;2155.67;dodavatel
2017;Prešovský kraj;Svidník;Krajné Čierno;31432.63;413.587236842105;5;6286.526;dodavatel
2017;Prešovský kraj;Svidník;Kružlová;1543830.37;2189.83031205674;19;81254.23;dodavatel
2017;Prešovský kraj;Svidník;Kuková;205583.34;285.532416666667;21;9789.68285714286;dodavatel
2017;Prešovský kraj;Svidník;Kurimka;47902.2;130.880327868852;7;6843.17142857143;dodavatel
2017;Prešovský kraj;Svidník;Matovce;2336.16;18.84;4;584.04;dodavatel
2017;Prešovský kraj;Svidník;Medvedie;7498.5;156.21875;1;7498.5;dodavatel
2017;Prešovský kraj;Svidník;Mestisko;204001.51;432.206588983051;6;34000.2516666667;dodavatel
2017;Prešovský kraj;Svidník;Mičakovce;2018.06;13.6355405405405;12;168.171666666667;dodavatel
2017;Prešovský kraj;Svidník;Miroľa;6203.7;92.5925373134328;2;3101.85;dodavatel
2017;Prešovský kraj;Svidník;Mlynárovce;34412.3;160.057209302326;7;4916.04285714286;dodavatel
2017;Prešovský kraj;Svidník;Nižný Mirošov;27295.18;106.621796875;6;4549.19666666667;dodavatel
2017;Prešovský kraj;Svidník;Nižný Orlík;140104.26;465.462657807309;8;17513.0325;dodavatel
2017;Prešovský kraj;Svidník;Okrúhle;387202;605.003125;29;13351.7931034483;dodavatel
2017;Prešovský kraj;Svidník;Príkra;25255.64;3156.955;4;6313.91;dodavatel
2017;Prešovský kraj;Svidník;Pstriná;13024.81;241.200185185185;3;4341.60333333333;dodavatel
2017;Prešovský kraj;Svidník;Radoma;26929.64;61.6238901601831;14;1923.54571428571;dodavatel
2017;Prešovský kraj;Svidník;Rakovčík;9324.69;54.8511176470588;2;4662.345;dodavatel
2017;Prešovský kraj;Svidník;Roztoky;397655.19;1054.78830238727;10;39765.519;dodavatel
2017;Prešovský kraj;Svidník;Soboš;63031.41;434.699379310345;7;9004.48714285714;dodavatel
2017;Prešovský kraj;Svidník;Stročín;22878.86;41.37226039783;8;2859.8575;dodavatel
2017;Prešovský kraj;Svidník;Svidnička;18076.42;127.298732394366;4;4519.105;dodavatel
2017;Prešovský kraj;Svidník;Svidník;3412008.77;302.241896536451;244;13983.6425;dodavatel
2017;Prešovský kraj;Svidník;Šarišský Štiavnik;40844.98;141.332110726644;10;4084.498;dodavatel
2017;Prešovský kraj;Svidník;Šemetkovce;11660.94;129.566;3;3886.98;dodavatel
2017;Prešovský kraj;Svidník;Štefurov;2052.24;18.3235714285714;7;293.177142857143;dodavatel
2017;Prešovský kraj;Svidník;Vagrinec;39143.92;308.219842519685;6;6523.98666666667;dodavatel
2017;Prešovský kraj;Svidník;Valkovce;55642.06;245.119207048458;13;4280.15846153846;dodavatel
2017;Prešovský kraj;Svidník;Vápeník;2871.71;75.5713157894737;2;1435.855;dodavatel
2017;Prešovský kraj;Svidník;Vyšná Jedľová;2240;11.7277486910995;1;2240;dodavatel
2017;Prešovský kraj;Svidník;Vyšná Pisaná;705260;9530.54054054054;1;705260;dodavatel
2017;Prešovský kraj;Svidník;Vyšný Komárnik;9841.71;136.690416666667;6;1640.285;dodavatel
2017;Prešovský kraj;Svidník;Vyšný Orlík;171352.12;447.394569190601;35;4895.77485714286;dodavatel
2017;Prešovský kraj;Svidník;Železník;2175.8;4.68922413793103;20;108.79;dodavatel
2017;Prešovský kraj;Svidník;Želmanovce;29791.08;87.6208235294118;5;5958.216;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Babie;570.3;2.35661157024793;17;33.5470588235294;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Banské;628651.66;353.572362204724;6;104775.276666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Benkovce;119174.66;221.514237918216;9;13241.6288888889;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Bystré;520974.735;195.26789167916;44;11840.3348863636;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Čaklov;1640972.25;648.605632411067;18;91165.125;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Čičava;302396.13;248.069015586546;18;16799.785;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Čierne nad Topľou;11864.62;15.8406141522029;6;1977.43666666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Davidov;55423.29;69.1063466334165;5;11084.658;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Ďurďoš;224202.11;865.645212355212;9;24911.3455555556;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Girovce;0;0;1;0;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Hanušovce nad Topľou;623301.07;165.244186108165;38;16402.6597368421;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Hencovce;6457508.43;4844.34240810203;38;169934.432368421;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Hermanovce nad Topľou;934885.925;1307.53276223776;7;133555.132142857;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Hlinné;619417.62;342.408855721393;6;103236.27;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Holčíkovce;6803.31;15.8216511627907;7;971.901428571429;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Jasenovce;219.37;0.970663716814159;2;109.685;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Jastrabie nad Topľou;286950.8;636.254545454545;5;57390.16;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Komárany;46368;96;1;46368;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Kvakovce;3182.3;7.89652605459057;6;530.383333333333;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Majerovce;35000;77.0925110132159;3;11666.6666666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Malá Domaša;837106.67;1701.43632113821;12;69758.8891666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Matiaška;4146.96;15.2461764705882;5;829.392;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Medzianky;350797.9;1201.36267123288;13;26984.4538461538;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Merník;68962.24;114.175894039735;15;4597.48266666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Michalok;303.31;0.991209150326797;3;101.103333333333;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Nová Kelča;3598.9;9.29948320413437;3;1199.63333333333;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Petkovce;3334.1;22.5277027027027;3;1111.36666666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Piskorovce;0;0;1;0;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Poša;0;0;3;0;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Prosačov;170.24;0.727521367521367;2;85.12;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Radvanovce;27.35;0.127803738317757;3;9.11666666666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Remeniny;1395.42;4.60534653465347;9;155.046666666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Rudlov;0;0;1;0;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Ruská Voľa;101.11;1.2330487804878;1;101.11;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Sačurov;1590659.95;691.290721425467;14;113618.567857143;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Sedliská;106884.32;78.2462079062958;10;10688.432;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Skrabské;2833.18;3.59540609137056;8;354.1475;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Slovenská Kajňa;116467.76;149.317641025641;12;9705.64666666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Soľ;550839.68;221.131947009233;29;18994.4717241379;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Tovarné;185.43;0.184141012909633;11;16.8572727272727;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Vavrinec;826.94;13.7823333333333;3;275.646666666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Vechec;454726.9;163.21855707107;15;30315.1266666667;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Vlača;2563.8;11.0034334763949;8;320.475;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Vranov nad Topľou;20514873.625;901.277287804235;756;27136.076223545;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Vyšný Kazimír;602777.83;3123.20119170984;34;17728.7597058824;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Zámutov;675257.28;219.667299934938;15;45017.152;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Zlatník;4422.31;57.4325974025974;8;552.78875;dodavatel
2017;Prešovský kraj;Vranov nad Topľou;Žalobín;416.17;0.510012254901961;6;69.3616666666667;dodavatel
