ym;kraj;okres;suma_spolu;pocet;priemerna_suma;strana
2014-08-01;Žilinský kraj;Tvrdošín;56576.68;5;11315.336;objednavatel
2014-08-01;Žilinský kraj;Žilina;3932191.39;195;20165.0840512821;objednavatel
2014-09-01;Banskobystrický kraj;Banská Bystrica;11369674.2968;433;26257.9083066975;objednavatel
2014-09-01;Banskobystrický kraj;Banská Štiavnica;244678.44;63;3883.78476190476;objednavatel
2014-09-01;Banskobystrický kraj;Brezno;298069.79;81;3679.87395061728;objednavatel
2014-09-01;Banskobystrický kraj;Detva;4753.79;13;365.676153846154;objednavatel
2014-09-01;Banskobystrický kraj;Krupina;7615;14;543.928571428571;objednavatel
2014-09-01;Banskobystrický kraj;Lučenec;412045.87;110;3745.87154545455;objednavatel
2014-09-01;Banskobystrický kraj;Poltár;0;4;0;objednavatel
2014-09-01;Banskobystrický kraj;Revúca;186398.47;66;2824.21924242424;objednavatel
2014-09-01;Banskobystrický kraj;Rimavská Sobota;144168.53;92;1567.04923913043;objednavatel
2014-09-01;Banskobystrický kraj;Veľký Krtíš;144843.79;45;3218.75088888889;objednavatel
2014-09-01;Banskobystrický kraj;Zvolen;2585094.61;153;16896.0432026144;objednavatel
2014-09-01;Banskobystrický kraj;Žarnovica;794.95;19;41.8394736842105;objednavatel
2014-09-01;Banskobystrický kraj;Žiar nad Hronom;246628.738;43;5735.55204651163;objednavatel
2014-09-01;Bratislavský kraj;BA;1520939882.913;7708;197319.652687208;objednavatel
2014-09-01;Bratislavský kraj;Malacky;128713.55;28;4596.9125;objednavatel
2014-09-01;Bratislavský kraj;Pezinok;315941.85;72;4388.08125;objednavatel
2014-09-01;Bratislavský kraj;Senec;816;6;136;objednavatel
2014-09-01;Košický kraj;Gelnica;0;17;0;objednavatel
2014-09-01;Košický kraj;KE;11765480.67;560;21009.7869107143;objednavatel
2014-09-01;Košický kraj;Košice-okolie;669560.82;47;14245.974893617;objednavatel
2014-09-01;Košický kraj;Michalovce;254684.9;82;3105.91341463415;objednavatel
2014-09-01;Košický kraj;Rožňava;192035.15;48;4000.73229166667;objednavatel
2014-09-01;Košický kraj;Sobrance;129082.54;43;3001.91953488372;objednavatel
2014-09-01;Košický kraj;Spišská Nová Ves;430084.32;132;3258.21454545455;objednavatel
2014-09-01;Košický kraj;Trebišov;1875286.983;336;5581.21125892857;objednavatel
2014-09-01;Nitriansky kraj;Komárno;285033.84;118;2415.54101694915;objednavatel
2014-09-01;Nitriansky kraj;Levice;308918.53;101;3058.59930693069;objednavatel
2014-09-01;Nitriansky kraj;Nitra;16911208.52;413;40947.236125908;objednavatel
2014-09-01;Nitriansky kraj;Nové Zámky;288702.03;148;1950.68939189189;objednavatel
2014-09-01;Nitriansky kraj;Šaľa;0;7;0;objednavatel
2014-09-01;Nitriansky kraj;Topoľčany;424693.24;68;6245.48882352941;objednavatel
2014-09-01;Nitriansky kraj;Zlaté Moravce;321347.85;26;12359.5326923077;objednavatel
2014-09-01;Prešovský kraj;Bardejov;6032350.18;252;23937.8975396825;objednavatel
2014-09-01;Prešovský kraj;Humenné;182802.83;57;3207.06719298246;objednavatel
2014-09-01;Prešovský kraj;Kežmarok;249199.741;47;5302.12214893617;objednavatel
2014-09-01;Prešovský kraj;Levoča;12448.49;22;565.840454545455;objednavatel
2014-09-01;Prešovský kraj;Medzilaborce;5360;8;670;objednavatel
2014-09-01;Prešovský kraj;Poprad;103418.56;41;2522.40390243902;objednavatel
2014-09-01;Prešovský kraj;Prešov;6928.99;28;247.463928571429;objednavatel
2014-09-01;Prešovský kraj;Sabinov;48326.09;12;4027.17416666667;objednavatel
2014-09-01;Prešovský kraj;Snina;32577.09;17;1916.29941176471;objednavatel
2014-09-01;Prešovský kraj;Stará Ľubovňa;168997.1;86;1965.08255813953;objednavatel
2014-09-01;Prešovský kraj;Stropkov;33086.54;40;827.1635;objednavatel
2014-09-01;Prešovský kraj;Svidník;102736.54;19;5407.18631578947;objednavatel
2014-09-01;Prešovský kraj;Vranov nad Topľou;144213.81;78;1848.895;objednavatel
2014-09-01;Trenčiansky kraj;Bánovce nad Bebravou;226723.5;9;25191.5;objednavatel
2014-09-01;Trenčiansky kraj;Ilava;282602.73;38;7436.91394736842;objednavatel
2014-09-01;Trenčiansky kraj;Myjava;92520;5;18504;objednavatel
2014-09-01;Trenčiansky kraj;Nové Mesto nad Váhom;21779.69;60;362.994833333333;objednavatel
2014-09-01;Trenčiansky kraj;Partizánske;311784.81;38;8204.86342105263;objednavatel
2014-09-01;Trenčiansky kraj;Považská Bystrica;2740637.95;38;72122.0513157895;objednavatel
2014-09-01;Trenčiansky kraj;Prievidza;373384.71;111;3363.82621621622;objednavatel
2014-09-01;Trenčiansky kraj;Púchov;6014.84;19;316.570526315789;objednavatel
2014-09-01;Trenčiansky kraj;Trenčín;1743017.09;144;12104.2853472222;objednavatel
2014-09-01;Trnavský kraj;Dunajská Streda;173980.21;144;1208.19590277778;objednavatel
2014-09-01;Trnavský kraj;Galanta;39368.71;54;729.050185185185;objednavatel
2014-09-01;Trnavský kraj;Hlohovec;1267359.75;96;13201.6640625;objednavatel
2014-09-01;Trnavský kraj;Piešťany;69585.21;39;1784.23615384615;objednavatel
2014-09-01;Trnavský kraj;Senica;110533.61;49;2255.78795918367;objednavatel
2014-09-01;Trnavský kraj;Skalica;2234.32;11;203.12;objednavatel
2014-09-01;Trnavský kraj;Trnava;10589147.66;174;60857.1704597701;objednavatel
2014-09-01;Žilinský kraj;Bytča;98;8;12.25;objednavatel
2014-09-01;Žilinský kraj;Čadca;97422.11;173;563.133583815029;objednavatel
2014-09-01;Žilinský kraj;Dolný Kubín;275263.82;86;3200.74209302326;objednavatel
2014-09-01;Žilinský kraj;Kysucké Nové Mesto;61.2;11;5.56363636363636;objednavatel
2014-09-01;Žilinský kraj;Liptovský Mikuláš;2173179.85;93;23367.5252688172;objednavatel
2014-09-01;Žilinský kraj;Martin;7506179.19;199;37719.4934170854;objednavatel
2014-09-01;Žilinský kraj;Námestovo;168880.438;58;2911.73168965517;objednavatel
2014-09-01;Žilinský kraj;Ružomberok;1892421.02;99;19115.3638383838;objednavatel
2014-09-01;Žilinský kraj;Turčianske Teplice;50607.84;9;5623.09333333333;objednavatel
2014-09-01;Žilinský kraj;Tvrdošín;94371.25;9;10485.6944444444;objednavatel
2014-09-01;Žilinský kraj;Žilina;1378519.67;238;5792.09945378151;objednavatel
2014-10-01;Banskobystrický kraj;Banská Bystrica;8625496.1576;579;14897.2299785838;objednavatel
2014-10-01;Banskobystrický kraj;Banská Štiavnica;226459.27;61;3712.44704918033;objednavatel
2014-10-01;Banskobystrický kraj;Brezno;478505.19;75;6380.0692;objednavatel
2014-10-01;Banskobystrický kraj;Detva;63924.34;12;5327.02833333333;objednavatel
2014-10-01;Banskobystrický kraj;Krupina;98548.56;15;6569.904;objednavatel
2014-10-01;Banskobystrický kraj;Lučenec;230212.41;129;1784.5923255814;objednavatel
2014-10-01;Banskobystrický kraj;Revúca;343484.4;106;3240.41886792453;objednavatel
2014-10-01;Banskobystrický kraj;Rimavská Sobota;68794.42;102;674.455098039216;objednavatel
2014-10-01;Banskobystrický kraj;Veľký Krtíš;415155.06;88;4717.67113636364;objednavatel
2014-10-01;Banskobystrický kraj;Zvolen;815962.08;165;4945.22472727273;objednavatel
2014-10-01;Banskobystrický kraj;Žarnovica;8285.38;23;360.233913043478;objednavatel
2014-10-01;Banskobystrický kraj;Žiar nad Hronom;374628.92;40;9365.723;objednavatel
2014-10-01;Bratislavský kraj;BA;564075748.73544;8367;67416.7262741054;objednavatel
2014-10-01;Bratislavský kraj;Malacky;527306.01;53;9949.17;objednavatel
2014-10-01;Bratislavský kraj;Pezinok;345047.762;73;4726.68167123288;objednavatel
2014-10-01;Bratislavský kraj;Senec;588;10;58.8;objednavatel
2014-10-01;Košický kraj;Gelnica;46971.62;18;2609.53444444444;objednavatel
2014-10-01;Košický kraj;KE;187447464.762;861;217709.01830662;objednavatel
2014-10-01;Košický kraj;Košice-okolie;1430032.06;51;28039.8443137255;objednavatel
2014-10-01;Košický kraj;Michalovce;230970.32;93;2483.55182795699;objednavatel
2014-10-01;Košický kraj;Rožňava;183146.2;65;2817.63384615385;objednavatel
2014-10-01;Košický kraj;Sobrance;50419.02;35;1440.54342857143;objednavatel
2014-10-01;Košický kraj;Spišská Nová Ves;518314.67;114;4546.6199122807;objednavatel
2014-10-01;Košický kraj;Trebišov;565190.32;373;1515.25554959786;objednavatel
2014-10-01;Nitriansky kraj;Komárno;510825.1;85;6009.70705882353;objednavatel
2014-10-01;Nitriansky kraj;Levice;354834.6;160;2217.71625;objednavatel
2014-10-01;Nitriansky kraj;Nitra;737569;367;2009.72479564033;objednavatel
2014-10-01;Nitriansky kraj;Nové Zámky;111367.3;146;762.789726027397;objednavatel
2014-10-01;Nitriansky kraj;Šaľa;2622;9;291.333333333333;objednavatel
2014-10-01;Nitriansky kraj;Topoľčany;64071.86;108;593.257962962963;objednavatel
2014-10-01;Nitriansky kraj;Zlaté Moravce;2753.28;56;49.1657142857143;objednavatel
2014-10-01;Prešovský kraj;Bardejov;1305031.18;381;3425.27868766404;objednavatel
2014-10-01;Prešovský kraj;Humenné;173233.26;71;2439.90507042254;objednavatel
2014-10-01;Prešovský kraj;Kežmarok;212785.62;49;4342.56367346939;objednavatel
2014-10-01;Prešovský kraj;Levoča;1222.26;14;87.3042857142857;objednavatel
2014-10-01;Prešovský kraj;Medzilaborce;19500;10;1950;objednavatel
2014-10-01;Prešovský kraj;Poprad;9716.22;62;156.713225806452;objednavatel
2014-10-01;Prešovský kraj;Prešov;41385.9;22;1881.17727272727;objednavatel
2014-10-01;Prešovský kraj;Sabinov;7865.89;13;605.068461538462;objednavatel
2014-10-01;Prešovský kraj;Snina;370.7;35;10.5914285714286;objednavatel
2014-10-01;Prešovský kraj;Stará Ľubovňa;294964.85;78;3781.60064102564;objednavatel
2014-10-01;Prešovský kraj;Stropkov;140830.14;63;2235.39904761905;objednavatel
2014-10-01;Prešovský kraj;Svidník;53772.38;52;1034.08423076923;objednavatel
2014-10-01;Prešovský kraj;Vranov nad Topľou;132713.02;120;1105.94183333333;objednavatel
2014-10-01;Trenčiansky kraj;Bánovce nad Bebravou;10082.24;5;2016.448;objednavatel
2014-10-01;Trenčiansky kraj;Ilava;64849.39;51;1271.55666666667;objednavatel
2014-10-01;Trenčiansky kraj;Myjava;48000;16;3000;objednavatel
2014-10-01;Trenčiansky kraj;Nové Mesto nad Váhom;652636.87;74;8819.41716216216;objednavatel
2014-10-01;Trenčiansky kraj;Partizánske;1798963.1;47;38275.8106382979;objednavatel
2014-10-01;Trenčiansky kraj;Považská Bystrica;82303.21;40;2057.58025;objednavatel
2014-10-01;Trenčiansky kraj;Prievidza;2382915.19;91;26185.8812087912;objednavatel
2014-10-01;Trenčiansky kraj;Púchov;41808.25;23;1817.75;objednavatel
2014-10-01;Trenčiansky kraj;Trenčín;494763.52;173;2859.90473988439;objednavatel
2014-10-01;Trnavský kraj;Dunajská Streda;197974.09;196;1010.0718877551;objednavatel
2014-10-01;Trnavský kraj;Galanta;9701.88;53;183.054339622641;objednavatel
2014-10-01;Trnavský kraj;Hlohovec;7683143.466;1068;7193.95455617977;objednavatel
2014-10-01;Trnavský kraj;Piešťany;1640830.08;74;22173.3794594595;objednavatel
2014-10-01;Trnavský kraj;Senica;223188.18;61;3658.82262295082;objednavatel
2014-10-01;Trnavský kraj;Skalica;130789.99;15;8719.33266666667;objednavatel
2014-10-01;Trnavský kraj;Trnava;426528147.03;203;2101123.87699507;objednavatel
2014-10-01;Žilinský kraj;Bytča;7665.3;7;1095.04285714286;objednavatel
2014-10-01;Žilinský kraj;Čadca;687632.54;161;4271.00956521739;objednavatel
2014-10-01;Žilinský kraj;Dolný Kubín;483894.33;102;4744.06205882353;objednavatel
2014-10-01;Žilinský kraj;Kysucké Nové Mesto;50;5;10;objednavatel
2014-10-01;Žilinský kraj;Liptovský Mikuláš;320572.58;78;4109.90487179487;objednavatel
2014-10-01;Žilinský kraj;Martin;3372607.65;178;18947.233988764;objednavatel
2014-10-01;Žilinský kraj;Námestovo;240615.7;105;2291.5780952381;objednavatel
2014-10-01;Žilinský kraj;Ružomberok;441732.26;116;3808.03672413793;objednavatel
2014-10-01;Žilinský kraj;Turčianske Teplice;79537;10;7953.7;objednavatel
2014-10-01;Žilinský kraj;Tvrdošín;0;4;0;objednavatel
2014-10-01;Žilinský kraj;Žilina;2579448.262;308;8374.83201948052;objednavatel
2014-11-01;Banskobystrický kraj;Banská Bystrica;7651771.7204;502;15242.5731482072;objednavatel
2014-11-01;Banskobystrický kraj;Banská Štiavnica;1689092.39;66;25592.3089393939;objednavatel
2014-11-01;Banskobystrický kraj;Brezno;161073.0447;35;4602.08699142857;objednavatel
2014-11-01;Banskobystrický kraj;Detva;190.9;14;13.6357142857143;objednavatel
2014-11-01;Banskobystrický kraj;Krupina;40319.09;27;1493.29962962963;objednavatel
2014-11-01;Banskobystrický kraj;Lučenec;1118704.9;114;9813.20087719298;objednavatel
2014-11-01;Banskobystrický kraj;Poltár;0;1;0;objednavatel
2014-11-01;Banskobystrický kraj;Revúca;75691.33;63;1201.44968253968;objednavatel
2014-11-01;Banskobystrický kraj;Rimavská Sobota;132873.76;84;1581.83047619048;objednavatel
2014-11-01;Banskobystrický kraj;Veľký Krtíš;73387.9;52;1411.30576923077;objednavatel
2014-11-01;Banskobystrický kraj;Zvolen;6002534.2;208;28858.3375;objednavatel
2014-11-01;Banskobystrický kraj;Žarnovica;0;20;0;objednavatel
2014-11-01;Banskobystrický kraj;Žiar nad Hronom;4671191.53;27;173007.093703704;objednavatel
2014-11-01;Bratislavský kraj;BA;961282184.679;7469;128702.930068148;objednavatel
2014-11-01;Bratislavský kraj;Malacky;62016.71;29;2138.50724137931;objednavatel
2014-11-01;Bratislavský kraj;Pezinok;58289.44;49;1189.58040816327;objednavatel
2014-11-01;Bratislavský kraj;Senec;8879;13;683;objednavatel
2014-11-01;Košický kraj;Gelnica;113732.11;11;10339.2827272727;objednavatel
2014-11-01;Košický kraj;KE;9318950.55;567;16435.5388888889;objednavatel
2014-11-01;Košický kraj;Košice-okolie;948010.55;30;31600.3516666667;objednavatel
2014-11-01;Košický kraj;Michalovce;113683.91;74;1536.26905405405;objednavatel
2014-11-01;Košický kraj;Rožňava;376161.04;96;3918.34416666667;objednavatel
2014-11-01;Košický kraj;Sobrance;51914.32;26;1996.70461538462;objednavatel
2014-11-01;Košický kraj;Spišská Nová Ves;230299.9466;76;3030.26245526316;objednavatel
2014-11-01;Košický kraj;Trebišov;602960.44;337;1789.20011869436;objednavatel
2014-11-01;Nitriansky kraj;Komárno;478191.91;47;10174.2959574468;objednavatel
2014-11-01;Nitriansky kraj;Levice;292344.95;165;1771.78757575758;objednavatel
2014-11-01;Nitriansky kraj;Nitra;4869531.268;423;11511.894250591;objednavatel
2014-11-01;Nitriansky kraj;Nové Zámky;357966.33;105;3409.20314285714;objednavatel
2014-11-01;Nitriansky kraj;Šaľa;28245.5;7;4035.07142857143;objednavatel
2014-11-01;Nitriansky kraj;Topoľčany;57890.86;87;665.412183908046;objednavatel
2014-11-01;Nitriansky kraj;Zlaté Moravce;26759;13;2058.38461538462;objednavatel
2014-11-01;Prešovský kraj;Bardejov;486621.16;238;2044.62672268908;objednavatel
2014-11-01;Prešovský kraj;Humenné;76142.21;45;1692.04911111111;objednavatel
2014-11-01;Prešovský kraj;Kežmarok;61096.35;49;1246.86428571429;objednavatel
2014-11-01;Prešovský kraj;Levoča;18987.61;21;904.171904761905;objednavatel
2014-11-01;Prešovský kraj;Medzilaborce;0;3;0;objednavatel
2014-11-01;Prešovský kraj;Poprad;14970.82;21;712.89619047619;objednavatel
2014-11-01;Prešovský kraj;Prešov;13414.97;37;362.566756756757;objednavatel
2014-11-01;Prešovský kraj;Sabinov;14786.89;15;985.792666666667;objednavatel
2014-11-01;Prešovský kraj;Snina;329161.44;15;21944.096;objednavatel
2014-11-01;Prešovský kraj;Stará Ľubovňa;739017.22;52;14211.8696153846;objednavatel
2014-11-01;Prešovský kraj;Stropkov;3080.19;31;99.3609677419355;objednavatel
2014-11-01;Prešovský kraj;Svidník;1124.58;7;160.654285714286;objednavatel
2014-11-01;Prešovský kraj;Vranov nad Topľou;51193.47;54;948.027222222222;objednavatel
2014-11-01;Trenčiansky kraj;Bánovce nad Bebravou;8765.87;12;730.489166666667;objednavatel
2014-11-01;Trenčiansky kraj;Ilava;67698.58;55;1230.88327272727;objednavatel
2014-11-01;Trenčiansky kraj;Myjava;315;13;24.2307692307692;objednavatel
2014-11-01;Trenčiansky kraj;Nové Mesto nad Váhom;98888.63;56;1765.86839285714;objednavatel
2014-11-01;Trenčiansky kraj;Partizánske;1052077.63;62;16968.9940322581;objednavatel
2014-11-01;Trenčiansky kraj;Považská Bystrica;62518.54;35;1786.244;objednavatel
2014-11-01;Trenčiansky kraj;Prievidza;154583.35;83;1862.45;objednavatel
2014-11-01;Trenčiansky kraj;Púchov;23509.83;6;3918.305;objednavatel
2014-11-01;Trenčiansky kraj;Trenčín;181790.24;139;1307.84345323741;objednavatel
2014-11-01;Trnavský kraj;Dunajská Streda;187001.21;144;1298.61951388889;objednavatel
2014-11-01;Trnavský kraj;Galanta;633027.92;46;13761.4765217391;objednavatel
2014-11-01;Trnavský kraj;Hlohovec;3011460.92;1558;1932.90174582798;objednavatel
2014-11-01;Trnavský kraj;Piešťany;124476.69;62;2007.6885483871;objednavatel
2014-11-01;Trnavský kraj;Senica;62034.19;35;1772.40542857143;objednavatel
2014-11-01;Trnavský kraj;Skalica;603083.9;9;67009.3222222222;objednavatel
2014-11-01;Trnavský kraj;Trnava;109270524.56;152;718885.03;objednavatel
2014-11-01;Žilinský kraj;Bytča;7950.71;7;1135.81571428571;objednavatel
2014-11-01;Žilinský kraj;Čadca;67266.26;144;467.126805555556;objednavatel
2014-11-01;Žilinský kraj;Dolný Kubín;206995.11;128;1617.149296875;objednavatel
2014-11-01;Žilinský kraj;Kysucké Nové Mesto;3489.6;4;872.4;objednavatel
2014-11-01;Žilinský kraj;Liptovský Mikuláš;489199.94;68;7194.11676470588;objednavatel
2014-11-01;Žilinský kraj;Martin;1485715.38;174;8538.59413793104;objednavatel
2014-11-01;Žilinský kraj;Námestovo;70471.72;63;1118.59873015873;objednavatel
2014-11-01;Žilinský kraj;Ružomberok;1426542.8;73;19541.6821917808;objednavatel
2014-11-01;Žilinský kraj;Turčianske Teplice;90;4;22.5;objednavatel
2014-11-01;Žilinský kraj;Tvrdošín;13493.6;13;1037.96923076923;objednavatel
2014-11-01;Žilinský kraj;Žilina;3432843.95;189;18163.1955026455;objednavatel
2014-12-01;Banskobystrický kraj;Banská Bystrica;19142307.1478;613;31227.2547272431;objednavatel
2014-12-01;Banskobystrický kraj;Banská Štiavnica;361323.57;157;2301.42401273885;objednavatel
2014-12-01;Banskobystrický kraj;Brezno;247791.07;59;4199.8486440678;objednavatel
2014-12-01;Banskobystrický kraj;Detva;26452;17;1556;objednavatel
2014-12-01;Banskobystrický kraj;Krupina;96440.43;17;5672.96647058824;objednavatel
2014-12-01;Banskobystrický kraj;Lučenec;443351.172;138;3212.68965217391;objednavatel
2014-12-01;Banskobystrický kraj;Poltár;18758.74;5;3751.748;objednavatel
2014-12-01;Banskobystrický kraj;Revúca;180172.12;49;3676.98204081633;objednavatel
2014-12-01;Banskobystrický kraj;Rimavská Sobota;478695.25;184;2601.60461956522;objednavatel
2014-12-01;Banskobystrický kraj;Veľký Krtíš;281938.2;46;6129.09130434783;objednavatel
2014-12-01;Banskobystrický kraj;Zvolen;1886004.3425;173;10901.7592052023;objednavatel
2014-12-01;Banskobystrický kraj;Žarnovica;63790.94;14;4556.49571428571;objednavatel
2014-12-01;Banskobystrický kraj;Žiar nad Hronom;364885.44;41;8899.64487804878;objednavatel
2014-12-01;Bratislavský kraj;BA;2982988738.00331;9334;319583.108849722;objednavatel
2014-12-01;Bratislavský kraj;Malacky;236115.72;43;5491.06325581395;objednavatel
2014-12-01;Bratislavský kraj;Pezinok;124704.4;59;2113.63389830508;objednavatel
2014-12-01;Bratislavský kraj;Senec;132689.4;17;7805.25882352941;objednavatel
2014-12-01;Košický kraj;Gelnica;26924.22;11;2447.65636363636;objednavatel
2014-12-01;Košický kraj;KE;34926601.704;968;36081.200107438;objednavatel
2014-12-01;Košický kraj;Košice-okolie;945765.54;33;28659.5618181818;objednavatel
2014-12-01;Košický kraj;Michalovce;363712.66;95;3828.55431578947;objednavatel
2014-12-01;Košický kraj;Rožňava;312473.74;180;1735.96522222222;objednavatel
2014-12-01;Košický kraj;Sobrance;44100.16;29;1520.69517241379;objednavatel
2014-12-01;Košický kraj;Spišská Nová Ves;474388.89;155;3060.57348387097;objednavatel
